2019-07-07 06:25:51,b'#unitedAIRLINES you are abyssmal.  I spent almost THREE hours with your reps today only to be told that customer ca\xe2\x80\xa6 https://t.co/77fIHCghOo'
2019-07-07 06:16:48,"b'RT @LusitanodaSilva: @united #UnitedAirlines We really need to know at what time the bus will be on its way, and we need to know what will\xe2\x80\xa6'"
2019-07-07 06:16:46,"b'RT @LusitanodaSilva: @united Hi #UnitedAirlines my family was supposed to travel from Mexico City to Newark, but the plane was deflected to\xe2\x80\xa6'"
2019-07-07 06:16:07,b'Is @united going to answer any of these tweets about their trash customer service and stranding hundreds of custome\xe2\x80\xa6 https://t.co/IyD8fpmQRd'
2019-07-07 06:02:38,"b'RT @LusitanodaSilva: @united Hi #UnitedAirlines my family was supposed to travel from Mexico City to Newark, but the plane was deflected to\xe2\x80\xa6'"
2019-07-07 05:56:26,"b'@united #UnitedAirlines We really need to know at what time the bus will be on its way, and we need to know what wi\xe2\x80\xa6 https://t.co/ls7GLOMgoP'"
2019-07-07 05:52:38,"b'@united Hi #UnitedAirlines my family was supposed to travel from Mexico City to Newark, but the plane was deflected\xe2\x80\xa6 https://t.co/VabaqRVMph'"
2019-07-07 05:31:16,b'@S_Michalkowski I\xe2\x80\x99ve been at Dulles since 2p Saturday boarding and deplaning the same plane multiple times and now\xe2\x80\xa6 https://t.co/Ce5CrDWRc0'
2019-07-07 05:18:00,b'RT @k2f2knox: #UnitedAirlines all we do is delayed and wait. My son was supposed to be in Birmingham by now. But he was rerouted to Denver.\xe2\x80\xa6'
2019-07-07 05:16:33,b'RT @judie_forish: How does #UnitedAirlines stay in business?'
2019-07-07 05:16:10,b'How does #UnitedAirlines stay in business?'
2019-07-07 04:48:53,b'Two days later and the luggage left behind in Newark is finally delivered to my house. \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fThanks a lot @united\xe2\x80\xa6 https://t.co/cyqdweLoQU'
2019-07-07 04:45:39,"b""RT @S_Michalkowski: #UnitedAirlines is stranding is in Dulles Airport trying to get to Newark, what #bullshit...a fuel issue, didn't put en\xe2\x80\xa6"""
2019-07-07 04:44:35,"b'#UnitedAirlines epic fail, you can cancel our flight, after being in airport for 10 hours, take us to a hotel and d\xe2\x80\xa6 https://t.co/LTaAbauB2C'"
2019-07-07 04:44:35,b'RT @torybalgo: @united I understand you can\xe2\x80\x99t control the weather. That is okay. What is not okay is leaving me stranded for 48 hours with\xe2\x80\xa6'
2019-07-07 04:44:12,b'RT @DanteRandolph: #UnitedAirlines ... you have 500+ people stuck in the #Dulles airport and the line is growing like crazy ... let me know\xe2\x80\xa6'
2019-07-07 04:29:15,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 04:27:54,b'@united. @EWRairport  #UnitedAirlines stranded now for two days w no luggage in nyc.'
2019-07-07 04:26:31,"b'RT @airlinevideos: #UnitedAirlines #Boeing777 flight UA703 from #Newark lands on runway 24R at #LAX on June 30th, 2019. #Boeing 777-222 Reg\xe2\x80\xa6'"
2019-07-07 04:25:22,b'@S_Michalkowski First \xe2\x80\x9cwe are sorry \xe2\x80\x9c from #UnitedAirlines 4.5 hrs after standing in line for cancelled ewr - sfo f\xe2\x80\xa6 https://t.co/HeZ1ywRx9p'
